"text","url","date"
"No calendário romano era o 4.º dia (IV) antes das calendas de fevereiro.
No calendário litúrgico tem a letra dominical A para o dia da semana.
No calendário gregoriano a epacta do dia é ii.","http://pt.wikipedia.org/wiki/29_de_janeiro","29 de janeiro"
"Dia da Saudade
Dia do Quadrinho Nacional
Dia da Não Violência
Dia do Pajador no Rio Grande do Sul, em homenagem ao poeta e pajador Jayme Caetano Braun","http://pt.wikipedia.org/wiki/30_de_janeiro","30 de janeiro"
"Aniversário do município de Governador Valadares, MG","http://pt.wikipedia.org/wiki/30_de_janeiro","30 de janeiro"
"Batilda
Martina de Roma
Matias de Jerusalém
Três Hierarcas Sagrados","http://pt.wikipedia.org/wiki/30_de_janeiro","30 de janeiro"
"No calendário romano era o 3.º dia (III) antes das calendas de fevereiro.
No calendário litúrgico tem a letra dominical B para o dia da semana.
No calendário gregoriano a epacta do dia é i.","http://pt.wikipedia.org/wiki/30_de_janeiro","30 de janeiro"
"Dia Internacional do mágico","http://pt.wikipedia.org/wiki/31_de_janeiro","31 de janeiro"
"Dia do Engenheiro Ambiental
Dia da Solidariedade
Emancipação de Campo Bom (Rio Grande do Sul)","http://pt.wikipedia.org/wiki/31_de_janeiro","31 de janeiro"
"Dia Nacional do Ambiente","http://pt.wikipedia.org/wiki/31_de_janeiro","31 de janeiro"
"Dom Bosco
Ludovica Albertoni
Marcela","http://pt.wikipedia.org/wiki/31_de_janeiro","31 de janeiro"
"No calendário romano era o dia da véspera das calendas de fevereiro.
No calendário litúrgico tem a letra dominical C para o dia da semana.
No calendário gregoriano a epacta do dia é *.","http://pt.wikipedia.org/wiki/31_de_janeiro","31 de janeiro"
"Último dia em que o sol não nasce na cidade de Hammerfest (o fenômeno inicia-se no dia 18 de Novembro).
Dia do Publicitário.
Na Wicca são celebrados os festivais de Lughnasadh no hemisfério sul e Imbolc no hemisfério norte.
Festa das Candelárias","http://pt.wikipedia.org/wiki/1_de_fevereiro","1 de fevereiro"
"Dia de Brigid, uma das faces de Danu, deusa da sabedoria e da luz.","http://pt.wikipedia.org/wiki/1_de_fevereiro","1 de fevereiro"
"Festa do Senhor Santo Cristo da Praia do Almoxarife em Ilha do Faial.","http://pt.wikipedia.org/wiki/1_de_fevereiro","1 de fevereiro"
"Cecílio de Elvira
Brígida da Irlanda","http://pt.wikipedia.org/wiki/1_de_fevereiro","1 de fevereiro"
"No calendário romano era o dia das calendas de fevereiro.
No calendário litúrgico tem a letra dominical D para o dia da semana.
No calendário gregoriano a epacta do dia é xxix.","http://pt.wikipedia.org/wiki/1_de_fevereiro","1 de fevereiro"
"Dia Mundial das Zonas Húmidas","http://pt.wikipedia.org/wiki/2_de_fevereiro","2 de fevereiro"
"Dia da marmota - Estados Unidos e Canadá","http://pt.wikipedia.org/wiki/2_de_fevereiro","2 de fevereiro"
"Dia do Agente Fiscal","http://pt.wikipedia.org/wiki/2_de_fevereiro","2 de fevereiro"
"Festa de Iemanjá em Salvador, BA
Festa de Navegantes em Porto Alegre
Aniversário do município de Itu
Feriado em Tacaratu - Festa da padroeira Nossa Senhora da Saúde","http://pt.wikipedia.org/wiki/2_de_fevereiro","2 de fevereiro"
"Nossa Senhora das Candeias - Feriado Municipal em Mourão","http://pt.wikipedia.org/wiki/2_de_fevereiro","2 de fevereiro"
"Início do Festival de Imbolc no Hemisfério Norte","http://pt.wikipedia.org/wiki/2_de_fevereiro","2 de fevereiro"
"André Carlos Ferrari
Apresentação de Jesus no Templo
Cornélio, o Centurião
Lourenço de Cantuária
Nossa Senhora da Luz
Nossa Senhora da Oliveira
Nossa Senhora dos Navegantes","http://pt.wikipedia.org/wiki/2_de_fevereiro","2 de fevereiro"
"No calendário romano era o 4º dia (IV) antes das nonas de fevereiro.
No calendário litúrgico tem a letra dominical E para o dia da semana.
No calendário gregoriano a epacta do dia é xxviii.","http://pt.wikipedia.org/wiki/2_de_fevereiro","2 de fevereiro"
"Dia do Patrono do Paraguai","http://pt.wikipedia.org/wiki/3_de_fevereiro","3 de fevereiro"
"Dia da Navegação no Rio São Francisco","http://pt.wikipedia.org/wiki/3_de_fevereiro","3 de fevereiro"
"Dia dos Heróis Moçambicanos","http://pt.wikipedia.org/wiki/3_de_fevereiro","3 de fevereiro"
"Arão, o Ilustre
Ansgário de Hamburgo
Brás de Sebaste
Helinando de Froidmont
Justo Ukon Takayama
Verburga","http://pt.wikipedia.org/wiki/3_de_fevereiro","3 de fevereiro"
"No calendário romano era o 3.º dia (III) antes das nonas de fevereiro.
No calendário litúrgico tem a letra dominical F para o dia da semana.
No calendário gregoriano a epacta do dia é xxvii.","http://pt.wikipedia.org/wiki/3_de_fevereiro","3 de fevereiro"
"Dia Mundial contra o Câncer
Dia Internacional da Fraternidade Humana","http://pt.wikipedia.org/wiki/4_de_fevereiro","4 de fevereiro"
"Dia do Início da Luta Armada de Libertação Nacional","http://pt.wikipedia.org/wiki/4_de_fevereiro","4 de fevereiro"
"Feriado municipal na cidade de Garanhuns, Pernambuco
Feriado Municipal na cidade de Itaocara, Rio de Janeiro
Aniversário do município de Dois Córregos, São Paulo
Aniversário do município de Macapá, Amapá","http://pt.wikipedia.org/wiki/4_de_fevereiro","4 de fevereiro"
